titleType,originalTitle,genres,runtimeMinutes,startYear,isAdult,averageRating,region,actor,actress,director,producer
movie,Valentín,"Comedy,Drama,Romance",86.0,2002.0,0,7.6,XWW,"Alejandro Agresti, Rodrigo Noya","Julieta Cardinali, Carmen Maura",,"Julio Fernández, Thierry Forte, Laurens Geels, Massimo Vigliar, Pablo Wisznia"
movie,I Spy,"Action,Adventure,Comedy",97.0,2002.0,0,5.4,CA,"Malcolm McDowell, Eddie Murphy, Owen Wilson",Famke Janssen,Betty Thomas,
movie,Furia,"Action,Drama",83.0,2002.0,0,7.2,XWW,"Andi Vasluianu, Dragos Bucur, Adrian Tuli",Dorina Chiriac,Radu Muntean,Andrei Boncea
movie,Klassfesten,Comedy,103.0,2002.0,0,5.4,XWW,"Urban Bergsten, Mikael Almqvist","Inday Ba, Sacha Baptiste","Måns Herngren, Hannes Holm",Patrick Ryborn
movie,Kyo Kii... Main Jhuth Nahin Bolta,"Comedy,Fantasy",131.0,2001.0,0,5.3,IN,"Govinda, Anupam Kher","Rambha, Sushmita Sen",David Dhawan,"Ekta Kapoor, Shobha Kapoor"
movie,Lavirint,"Adventure,Mystery,Thriller",115.0,2002.0,0,7.1,XWW,"Branislav Lecic, Dragan Nikolic","Katarina Radivojevic, Maja Sabljic",Miroslav Lekic,Dejan Vrazalic
movie,Riri Shushu no subete,"Crime,Drama,Music",146.0,2001.0,0,7.6,XWW,"Takao Ohsawa, Shûgo Oshinari, Hayato Ichihara",Ayumi Itô,Shunji Iwai,Naoki Hashimoto
movie,"Ni pour, ni contre (bien au contraire)","Crime,Drama",111.0,2003.0,0,6.5,XWW,"Simon Abkarian, Vincent Elbaz, Dimitri Storoge",Marie Gillain,Cédric Klapisch,"Aïssa Djabri, Farid Lahouassa, Manuel Munz"
movie,The Ring,"Horror,Mystery",115.0,2002.0,0,7.1,IE,"Brian Cox, David Dorfman, Martin Henderson",Naomi Watts,Gore Verbinski,"Laurie MacDonald, Walter F. Parkes"
movie,Shrek 2,"Adventure,Animation,Comedy",93.0,2004.0,0,7.2,CA,"Mike Myers, Eddie Murphy","Cameron Diaz, Julie Andrews","Andrew Adamson, Kelly Asbury, Conrad Vernon",
movie,Derailed,"Action,Thriller",89.0,2002.0,0,4.0,XEU,"Jean-Claude Van Damme, Tomas Arana","Laura Harring, Susan Gibney",Bob Misiorowski,"Danny Lerner, David Varod"
movie,Slipp Jimmy fri,"Animation,Comedy",86.0,2006.0,0,6.0,XWW,"Woody Harrelson, Phil Daniels, Simon Pegg, Jay Simpson",,Christopher Nielsen,"Häkon Gundersen, Lars Andreas Hellebust"
movie,Gospodin za edin den,"Comedy,Drama",87.0,1983.0,0,8.6,XEU,"Itschak Fintzi, Stoyan Gudev, Todor Kolev, Nikola Pashov",Yordanka Stefanova,Nikolai Volev,
movie,Grabben i graven bredvid,Romance,94.0,2002.0,0,5.5,XWW,Michael Nyqvist,"Anna Azcárate, Elisabet Carlsson, Annika Olsson",Kjell Sundvall,"Börje Hansson, Charlotta Denward"
movie,Nothing,"Comedy,Fantasy",90.0,2003.0,0,6.2,JP,"David Hewlett, Andrew Miller, Gordon Pinsent",Marie-Josée Croze,Vincenzo Natali,Steven Hoban
movie,Den osynlige,"Drama,Fantasy,Thriller",101.0,2002.0,0,6.5,XWW,"Thomas Hedengran, Gustaf Skarsgård","Li Brådhe, Tuva Novotny","Joel Bergvall, Simon Sandquist",Joakim Hansson
movie,Büyük adam küçük ask,Drama,120.0,2001.0,0,7.7,XWW,Sükran Güngör,"Füsun Demirel, Yildiz Kenter, Dilan Erçetin",Handan Ipekçi,
movie,Caramuru: A Invenção do Brasil,"Comedy,Fantasy,Romance",85.0,2001.0,0,6.5,XWW,"Selton Mello, Tonico Pereira","Camila Pitanga, Deborah Secco",Guel Arraes,
movie,To klama vgike ap' ton Paradeiso,"Comedy,Musical",110.0,2001.0,0,7.4,XWW,Tasos Halkias,"Maria Kavoyianni, Anna Panagiotopoulou, Mirka Papakonstantinou","Thanasis Papathanasiou, Michalis Reppas","Elena Hatzialexandrou, Giorgos Kordopatis"
movie,Rehnaa Hai Terre Dil Mein,"Musical,Romance",160.0,2001.0,0,7.5,IN,"Vrajesh Hirjee, Saif Ali Khan, Madhavan",Dia Mirza,Goutham Vasudev Menon,Vashu Bhagnani
movie,Brève traversée,"Comedy,Drama,Romance",84.0,2001.0,0,6.8,XWW,"Gilles Guillain, Marc Filipi","Sarah Pratt, Laëtitia Lopez",Catherine Breillat,Jean-Pierre Guérin
movie,Ying xiong,"Action,Adventure,History",107.0,2002.0,0,7.9,CA,"Jet Li, Tony Chiu-Wai Leung","Maggie Cheung, Ziyi Zhang",Yimou Zhang,"William Kong, Sook Yhun"
movie,Indian,"Action,Crime,Drama",178.0,2001.0,0,5.3,IN,"Raj Babbar, Rajat Bedi, Danny Denzongpa, Sunny Deol",Shilpa Shetty Kundra,N. Maharajan,Dharmendra
movie,Lilja 4-ever,"Crime,Drama",109.0,2002.0,0,7.8,XWW,"Pavel Ponomaryov, Artyom Bogucharskiy","Oksana Akinshina, Lyubov Agapova",Lukas Moodysson,Lars Jönsson
movie,Nackt,"Comedy,Drama",100.0,2002.0,0,6.1,XWW,"Benno Fürmann, Jürgen Vogel","Alexandra Maria Lara, Heike Makatsch",Doris Dörrie,"Bernd Eichinger, Norbert Preuss"
movie,La niña santa,Drama,106.0,2004.0,0,6.7,XWW,"Carlos Belloso, Alejandro Urdapilleta","Mercedes Morán, María Alche",Lucrecia Martel,Lita Stantic
movie,Xi yang tian shi,"Action,Adventure,Comedy",111.0,2002.0,0,6.7,JP,Seung-heon Song,"Karen Mok, Qi Shu, Wei Zhao",Corey Yuen,Bo-Chu Chui
movie,Wiedzmin,"Adventure,Fantasy",130.0,2001.0,0,3.5,XWW,"Wojciech Duryasz, Waldemar Kownacki, Michal Zebrowski, Maciej Lagodzinski",,Marek Brodzki,"Pawel Poppe, Lew Rywin"
movie,As perimenoun oi gynaikes!,Comedy,87.0,1998.0,0,7.8,XWW,"Yannis Zouganelis, Sakis Boulas, Argyris Bakirtzis",Angeliki Iliadi,Stavros Tsiolis,Alekos Papageorgiou
movie,Oesters van Nam Kee,"Drama,Romance",99.0,2002.0,0,5.4,XWW,"Johnny de Mol, Egbert Jan Weeber, Edwin Jonker",Katja Schuurman,Pollo de Pimentel,Hans de Weers
movie,Good Bye Lenin!,"Comedy,Drama,Romance",121.0,2003.0,0,7.7,XWW,"Daniel Brühl, Florian Lukas","Chulpan Khamatova, Katrin Saß",Wolfgang Becker,Stefan Arndt
movie,L'homme du train,"Crime,Drama,Thriller",90.0,2002.0,0,7.2,XWW,"Johnny Hallyday, Charlie Nelson, Jean Rochefort, Jean-François Stévenin",,Patrice Leconte,Philippe Carcassonne
movie,Hwasango,"Action,Comedy,Fantasy",120.0,2001.0,0,6.0,XWW,"Hyuk Jang, Su-ro Kim, Sang-Woo Kwon",Min-a Shin,Tae-gyun Kim,Seoung-Jae Cha
movie,Jeepers Creepers 2,Horror,104.0,2003.0,0,5.6,JP,"Jonathan Breck, Garikayi Mutambirwa, Ray Wise",Nicki Aycox,Victor Salva,Tom Luse
movie,El otro lado de la cama,"Comedy,Drama,Musical",114.0,2002.0,0,6.4,XWW,"Ernesto Alterio, Guillermo Toledo","Paz Vega, Natalia Verbeke",Emilio Martínez Lázaro,"Tomás Cimadevilla, José Antonio Sáinz de Vicuña, Mohamed Khashoggi"
movie,Mrtav 'ladan,"Comedy,Drama",90.0,2002.0,0,8.4,XWW,"Nikola Djuricko, Srdjan 'Zika' Todorovic","Sonja Kolacaric, Tara Manic",Milorad Milinkovic,"Predrag Bajcetic, Ljuba Djordjevic"
movie,Le peuple migrateur,Documentary,98.0,2001.0,0,7.9,XWW,"Philippe Labro, Jacques Perrin",,"Jacques Cluzaud, Michel Debats",
movie,State Property,"Action,Crime,Drama",88.0,2002.0,0,4.5,XWW,"Memphis Bleek, Damon Dash, Beanie Sigel, Omillio Sparks",,Abdul Malik Abbott,
movie,Dah,Drama,89.0,2002.0,0,7.5,CA,"Amin Maher, Kamran Adl","Mania Akbari, Roya Akbari",Abbas Kiarostami,Marin Karmitz
movie,Volle maan,"Comedy,Romance",100.0,2002.0,0,4.2,XEU,"Cas Jansen, Daan Schuurmans","Ellen Ten Damme, Georgina Verbaan",Johan Nijenhuis,Alain De Levita
movie,After School Special,Comedy,90.0,2003.0,0,4.7,XWW,"Tony Denman, Erik von Detten, Daniel Farber",Sarah-Jane Potts,David Mickey Evans,"Brad Krevoy, Klaus Rettig, Keetgi Kogan"
movie,Deli Yürek: Bumerang Cehennemi,"Action,Drama",123.0,2001.0,0,6.6,XWW,"Selçuk Yöntem, Oktay Kaynarca, Kenan Imirzalioglu",Melda Bekcan,Osman Sinav,
movie,Fubar,"Comedy,Music",76.0,2002.0,0,7.0,CA,"David Lawrence, Gordon Skilling, Andrew Sparacino, Paul Spence",,Michael Dowse,
movie,Scorcher,"Action,Adventure,Drama",91.0,2002.0,0,3.6,JP,"Mark Dacascos, Mark Rolston, John Rhys-Davies",Tamara Davies,James Seale,"Paul Hertzberg, Lisa M. Hansen"
movie,El segundo nombre,"Horror,Thriller",93.0,2002.0,0,5.5,XWW,"Denis Rafter, Craig Stevenson","Trae Houlihan, Erica Prior",Paco Plaza,Julio Fernández
movie,Valami Amerika,"Adventure,Comedy,Romance",115.0,2002.0,0,6.9,XWW,"Csaba Pindroch, Gyözö Szabó, Tibor Szervét",Eszter Ónodi,Gábor Herendi,
movie,Xing fu shi guang,"Comedy,Drama,Romance",102.0,2000.0,0,7.4,XWW,"Biao Fu, Benshan Zhao","Jie Dong, Lifan Dong",Yimou Zhang,"Weiping Zhang, Yu Zhao, Qinglong Yang"
movie,Bollywood/Hollywood,"Comedy,Drama,Musical",105.0,2002.0,0,5.9,CA,Rahul Khanna,"Moushumi Chatterjee, Dina Pathak, Lisa Ray",Deepa Mehta,David Hamilton
movie,Cabin Fever,Horror,93.0,2002.0,0,5.6,JP,"James DeBello, Rider Strong","Jordan Ladd, Cerina Vincent",Eli Roth,"Evan Astrowsky, Sam Froelich, Lauren Moews"
movie,The Era of Vampires,"Action,Horror",112.0,2003.0,0,4.7,HK,"Michael Man-Kin Chow, Ken Chang, Suet Lam, Kwok-Kwan Chan",,Wellson Chin,
movie,H,"Drama,Mystery,Thriller",106.0,2002.0,0,5.9,XWW,"Seung-woo Cho, Ji-ru Sung, Jin-hee Ji",Jung-ah Yum,Jong-Hyuk Lee,Jin-ok Ryu
movie,Halbe Treppe,"Comedy,Drama",111.0,2002.0,0,7.1,XWW,"Thorsten Merten, Axel Prahl","Steffi Kühnert, Gabriela Maria Schmeide",Andreas Dresen,Peter Rommel
movie,Katakuri-ke no kôfuku,"Comedy,Fantasy,Horror",113.0,2001.0,0,7.1,JP,"Kenji Sawada, Shinji Takeda","Keiko Matsuzaka, Naomi Nishida",Takashi Miike,Hirotsugu Yoshida
movie,The Santa Clause 2,"Comedy,Family,Fantasy",104.0,2002.0,0,5.6,JP,"Tim Allen, Eric Lloyd, Spencer Breslin",Elizabeth Mitchell,Michael Lembeck,
movie,Sex Is Comedy,"Comedy,Drama,Romance",92.0,2002.0,0,5.6,IN,"Grégoire Colin, Ashley Wanninger","Anne Parillaud, Roxane Mesquida",Catherine Breillat,Jean-François Lepetit
movie,The Order,"Horror,Mystery,Thriller",102.0,2003.0,0,5.2,IE,"Mark Addy, Heath Ledger, Benno Fürmann",Shannyn Sossamon,Brian Helgeland,Craig Baumgarten
movie,Skinned Deep,"Comedy,Horror",97.0,2004.0,0,4.0,JP,"Kurt Carley, Aaron Sims, Les Pollack",Linda Weinrib,Gabriel Bartalos,
movie,Aamdani Atthanni Kharcha Rupaiya,"Comedy,Drama,Family",150.0,2001.0,0,4.7,IN,"Govinda, Chandrachur Singh","Juhi Chawla, Tabu","K. Raghavendra Rao, A.S. Ravindra Babu",G.A. Sheshagiri Rao
movie,American Splendor,"Biography,Comedy,Drama",101.0,2003.0,0,7.4,JP,"Paul Giamatti, Harvey Pekar, Chris Ambrose",Shari Springer Berman,Robert Pulcini,Ted Hope
movie,Fanfan la Tulipe,"Adventure,Comedy,Romance",97.0,2003.0,0,5.7,XEU,"Vincent Perez, Didier Bourdon","Penélope Cruz, Hélène de Fougerolles",Gérard Krawczyk,Michel Feller
movie,A mi madre le gustan las mujeres,"Comedy,Drama",96.0,2002.0,0,6.2,XWW,,"Rosa Maria Sardà, Silvia Abascal, María Pujalte, Leonor Watling","Daniela Féjerman, Inés París","Fernando Colomo, Beatriz de la Gándara"
movie,Aankhen,"Comedy,Crime,Drama",165.0,2002.0,0,7.4,IN,"Amitabh Bachchan, Akshay Kumar, Arjun Rampal",Sushmita Sen,Vipul Amrutlal Shah,Gaurang Doshi
movie,Barschel - Mord in Genf,Drama,74.0,1993.0,0,1.6,XWW,"Karl-Friedrich Gerster, Michael Rasmussen, Peter Schwab, Bernd Rieser",,"Uwe Boll, Frank Lustig",
movie,Cradle 2 the Grave,"Action,Crime,Drama",101.0,2003.0,0,5.8,JP,"Mark Dacascos, Jet Li, Anthony Anderson, DMX",,Andrzej Bartkowiak,Joel Silver
movie,Le divorce,"Comedy,Drama,Romance",117.0,2003.0,0,4.9,US,Jean-Marie Lhomme,"Stockard Channing, Kate Hudson, Naomi Watts",James Ivory,"Ismail Merchant, Michael Schiffer"
movie,Style,"Comedy,Musical,Mystery",157.0,2001.0,0,6.7,IN,"Sharman Joshi, Sahil Khan","Riya Sen, Shilpi Sharma",N. Chandra,
movie,Gonggongui jeog,Action,138.0,2002.0,0,7.2,XWW,"Kyung-gu Sol, Sung-Jae Lee, Yong-gu Do, Shin-il Kang, Jeong-hak Kim",,Woo-Suk Kang,
movie,Kuutamolla,"Drama,Romance",117.0,2002.0,0,5.5,XWW,Peter Franzén,"Minna Haapkylä, Anna-Leena Härkönen, Laura Malmivaara",Aku Louhimies,"Jarkko Hentula, Ilkka Matila, Marko Röhr, Petri Siitonen"
movie,Maa Tujhhe Salaam,"Action,Drama",162.0,2002.0,0,3.5,IN,"Sunny Deol, Arbaaz Khan, Tinnu Verma",Tabu,,Mahendra Dhariwal
movie,Michel Vaillant,"Action,Sport",103.0,2003.0,0,5.4,EG,"Jean-Pierre Cassel, Sagamore Stévenin, Peter Youngblood Hills",Diane Kruger,Louis-Pascal Couvelaire,Pierre-Ange Le Pogam
movie,Un coupable idéal,"Crime,Documentary",111.0,2001.0,0,8.0,XWW,,,Jean-Xavier de Lestrade,Denis Poncet
movie,Nabbeun namja,Drama,100.0,2001.0,0,6.8,XWW,"Jae-Hyun Cho, Yun-tae Kim, Duk-moon Choi",Won Seo,Ki-duk Kim,Seung-jae Lee
movie,Rivers and Tides,Documentary,90.0,2001.0,0,7.9,XWW,,,Thomas Riedelsheimer,Annedore von Donop
movie,Takkari Donga,"Action,Adventure,Comedy",165.0,2002.0,0,6.8,IN,"Rahul Dev, Mahesh Babu","Bipasha Basu, Lisa Ray",Jayant Paranji,
movie,Xiaohai bu ben,"Comedy,Drama",105.0,2002.0,0,7.1,XWW,"Jack Neo, Richard Low","Selena Tan, Yun Xiang",,"David Leong, Pui Yin Chan"
movie,Raaz,"Drama,Horror,Musical",151.0,2002.0,0,6.5,IN,Dino Morea,"Bipasha Basu, Malini Sharma, Shruti Ulfat",Vikram Bhatt,Mukesh Bhatt
movie,Ada Apa dengan Cinta?,"Drama,Romance",112.0,2002.0,0,7.8,ID,Nicholas Saputra,"Dian Sastrowardoyo, Ladya Cheryl, Titi Kamal",Rudy Soedjarwo,"Mira Lesmana, Riri Riza"
movie,Bad Santa,"Comedy,Crime,Drama",91.0,2003.0,0,7.0,CA,"John Ritter, Billy Bob Thornton, Bernie Mac",Lauren Graham,Terry Zwigoff,"John Cameron, Bob Weinstein, Sarah Aubrey"
movie,Friends,"Comedy,Drama,Romance",167.0,2001.0,0,7.5,IN,"Ramesh Khanna, Joseph Vijay, Suriya","Devayani, Vijayalakshmi",Siddique,
movie,Haan Maine Bhi Pyaar Kiya,"Drama,Musical,Romance",174.0,2002.0,0,3.7,IN,"Abhishek Bachchan, Kader Khan, Akshay Kumar",Karisma Kapoor,Dharmesh Darshan,Suneel Darshan
movie,Honogurai mizu no soko kara,"Drama,Horror,Mystery",101.0,2002.0,0,6.7,XWW,,"Hitomi Kuroki, Asami Mizukawa, Rio Kanno, Mirei Oguchi",Hideo Nakata,Kyle Jones
movie,Kukushka,"Comedy,Drama,War",99.0,2002.0,0,7.8,XWW,"Viktor Bychkov, Ville Haapasalo, Mikhail Korobochkin",Anni-Kristiina Juuso,Aleksandr Rogozhkin,Sergey Selyanov
movie,Oligarkh,"Crime,Drama",123.0,2002.0,0,6.8,XWW,"Andrey Krasko, Vladimir Mashkov, Levani",Mariya Mironova,Pavel Lungin,"Catherine Dussart, Sergey Selyanov, Vladimir Grigorev"
movie,Voyna,"Action,Drama,War",120.0,2002.0,0,7.7,XWW,"Sergey Bodrov, Ian Kelly, Aleksey Chadov",Ingeborga Dapkunaite,Aleksey Balabanov,Sergey Selyanov
movie,Aoi haru,Drama,83.0,2001.0,0,7.3,XWW,"Ryûhei Matsuda, Sôsuke Takaoka, Hirofumi Arai, Yûsuke Ohshiba",,Toshiaki Toyoda,Dai Miyazaki
movie,Down with Love,"Comedy,Romance",101.0,2003.0,0,6.2,CA,"Ewan McGregor, David Hyde Pierce","Renée Zellweger, Sarah Paulson",Peyton Reed,"Bruce Cohen, Dan Jinks"
movie,Ertefae Past,"Action,Adventure,Thriller",115.0,2002.0,0,7.4,XWW,"Hamid Farokhnezhad, Amir Aghaee","Leila Hatami, Gohar Kheirandish",Ebrahim Hatamikia,Manouchehr Mohammadi
movie,Final Destination 2,"Horror,Thriller",90.0,2003.0,0,6.2,JP,"Michael Landes, Tony Todd","Ali Larter, A.J. Cook",David R. Ellis,"Craig Perry, Warren Zide"
movie,Food of Love,"Drama,Music,Romance",112.0,2002.0,0,6.0,JP,"Kevin Bishop, Allan Corduner, Paul Rhys",Juliet Stevenson,Ventura Pons,
movie,"Ja zuster, nee zuster","Comedy,Musical",100.0,2002.0,0,6.7,XWW,"Edo Brunner, Waldemar Torenstra","Loes Luca, Tjitske Reidinga",Pieter Kramer,"Burny Bos, Michiel de Rooij"
movie,Mon idole,"Comedy,Crime,Drama",110.0,2002.0,0,6.1,XWW,"François Berléand, Guillaume Canet, Philippe Lefebvre",Diane Kruger,,Alain Attal
movie,Nicholas Nickleby,"Adventure,Drama,Romance",132.0,2002.0,0,7.1,CA,"Jim Broadbent, Christopher Plummer, Jamie Bell, Charlie Hunnam",,Douglas McGrath,"Simon Channing Williams, John Hart, Jeffrey Sharp"
movie,The Dreamers,"Drama,Romance",115.0,2003.0,0,7.2,IN,"Louis Garrel, Michael Pitt","Anna Chancellor, Eva Green",Bernardo Bertolucci,Jeremy Thomas
movie,Piedras,Drama,135.0,2002.0,0,7.0,XWW,,"Ángela Molina, Najwa Nimri, Vicky Peña, Antonia San Juan",Ramón Salazar,Francisco Ramos
movie,Shurayukihime,"Action,Sci-Fi",92.0,2001.0,0,5.7,NZ,"Hideaki Itô, Yôichi Numata, Shirô Sano",Yumiko Shaku,Shinsuke Sato,Takashige Ichise
movie,Tumko Na Bhool Paayenge,"Action,Mystery,Romance",160.0,2002.0,0,5.6,IN,"Salman Khan, Pankaj Dheer, Arbaaz Khan",Sushmita Sen,Pankaj Parashar,
movie,Boksuneun naui geot,"Action,Drama,Thriller",129.0,2002.0,0,7.6,XEU,"Ha-kyun Shin, Kang-ho Song","Doona Bae, Ji-Eun Lim",Chan-wook Park,
movie,En la ciudad sin límites,Drama,125.0,2002.0,0,7.1,XEU,"Fernando Fernán Gómez, Leonardo Sbaraglia","Geraldine Chaplin, Ana Fernández",Antonio Hernández,"José Nolla, Antonio Saura, José Velasco"
movie,Master and Commander: The Far Side of the World,"Action,Adventure,Drama",138.0,2003.0,0,7.4,CA,"Russell Crowe, Paul Bettany, Billy Boyd, James D'Arcy",,Peter Weir,"Samuel Goldwyn Jr., Duncan Henderson"
movie,Im toten Winkel - Hitlers Sekretärin,"Biography,Documentary,War",90.0,2002.0,0,7.3,XWW,,,"André Heller, Othmar Schmiderer","Danny Krausz, Kurt Stocker"
movie,The League of Extraordinary Gentlemen,"Action,Adventure,Fantasy",110.0,2003.0,0,5.8,IL,"Sean Connery, Jason Flemyng, Stuart Townsend",Peta Wilson,Stephen Norrington,"Don Murphy, Trevor Albert"
movie,Mies vailla menneisyyttä,"Comedy,Drama,Romance",97.0,2002.0,0,7.7,XWW,"Sakari Kuosmanen, Juhani Niemelä, Markku Peltola","Kati Outinen, Kaija Pakarinen, Anneli Sauli, Annikki Tähti",Aki Kaurismäki,
movie,Nuvvu Naaku Nachchav,"Comedy,Family,Musical",184.0,2001.0,0,8.7,IN,"Ananth, Venkatesh Daggubati","Suhasini, Aarti Agarwal",Vijay K. Bhaskar,Ravi Kishore
movie,Tian xia wu shuang,"Comedy,Romance",97.0,2002.0,0,7.0,XWW,"Chen Chang, Tony Chiu-Wai Leung","Faye Wong, Wei Zhao",Jeffrey Lau,Kar-Wai Wong
movie,Try Seventeen,"Comedy,Drama",93.0,2002.0,0,6.0,CA,"Elijah Wood, Chris William Martin","Franka Potente, Mandy Moore",Jeffrey Porter,"Mike Elliott, Randall Emmett, George Furla, Michele Weisler"
movie,Anatomie 2,"Horror,Sci-Fi,Thriller",101.0,2003.0,0,5.1,XWW,"August Diehl, Herbert Knaup","Birgit von Rönn, Ariane Schnug",Stefan Ruzowitzky,"Jakob Claussen, Andrea Willson, Thomas Wöbke"
movie,O Homem do Ano,"Action,Crime,Drama",105.0,2003.0,0,7.2,XWW,"Murilo Benício, Jorge Dória","Cláudia Abreu, Natália Lage",José Henrique Fonseca,"Leonardo Monteiro de Barros, Flávio Ramos Tambellini"
movie,Jibeuro,Drama,80.0,2002.0,0,7.8,XWW,"Hyo-hee Dong, Seung-ho Yoo","Kyung-hyun Min, Eul-boon Kim",Jeong-hyang Lee,"Jae-woo Whang, Woo-hyun Whang"
movie,Jisatsu sâkuru,"Crime,Drama,Horror",99.0,2001.0,0,6.6,XWW,"Ryo Ishibashi, Masatoshi Nagase","Mai Hosho, Tamao Satô",Sion Sono,"Seiya Kawamata, Toshiie Tomida, Seiji Yoshida, Junichi Tanaka"
movie,Kannathil Muthamittal,"Action,Drama,War",123.0,2002.0,0,8.4,IN,Madhavan,"Nandita Das, Simran, Keerthana Parthiepan",Mani Ratnam,G. Srinivasan
movie,Maai hung paak yan,"Action,Comedy,Crime",94.0,2001.0,0,7.4,XWW,"Kenneth Bi, Tat-Ming Cheung, Eric Kot",Hyper BB,Ho-Cheung Pang,Raymond Chow
movie,Der Wixxer,"Comedy,Crime,Mystery",85.0,2004.0,0,6.1,XWW,"Thomas Fritsch, Oliver Kalkofe, Bastian Pastewka",Tanja Wenzel,Tobi Baumann,"Christian Becker, David Groenewold"
movie,El crimen del Padre Amaro,"Drama,Romance",118.0,2002.0,0,6.8,XWW,"Gael García Bernal, Sancho Gracia","Angélica Aragón, Ana Claudia Talancón",Carlos Carrera,"Daniel Birman Ripstein, Alfredo Ripstein hijo"
movie,Runaway Jury,"Crime,Drama,Thriller",127.0,2003.0,0,7.1,JP,"John Cusack, Dustin Hoffman, Gene Hackman",Rachel Weisz,Gary Fleder,
movie,Saenghwalui balgyeon,Drama,115.0,2002.0,0,7.3,XWW,"Kil-kang Ahn, George Georgiou","Sang-mi Choo, Ji-won Ye",Sang-soo Hong,Lee Hanna
movie,Selamsiz Bandosu,"Comedy,Drama,Music",107.0,1987.0,0,7.8,XWW,"Can Kolukisa, Celal Perk, Sener Sen, Ugur Yücel, Üstün Asutay, Tayfun Coragan, Ali Uyandiran",Güzin Çoragan,Nesli Çölgeçen,
movie,Den tredje vågen,"Action,Crime,Thriller",115.0,2003.0,0,6.3,XWW,"Jakob Eklund, Nicholas Farrell, Ben Pullen",Irina Björklund,Anders Nilsson,
movie,Two Weeks Notice,"Comedy,Romance",101.0,2002.0,0,6.1,XWW,Hugh Grant,"Sandra Bullock, Alicia Witt, Dana Ivey",Marc Lawrence,
movie,16 December,"Action,Thriller",158.0,2002.0,0,6.9,IN,"Gulshan Grover, Danny Denzongpa, Milind Soman",Dipannita Sharma,Mani Shankar,Arunima Roy
movie,Dum,"Action,Crime,Drama",166.0,2003.0,0,5.6,XWW,"Atul Kulkarni, Mukesh Rishi, Vivek Oberoi",Dia Mirza,Eeshwar Nivas,"Aly Morani, Karim Morani, Mazhar Nadiadwala"
movie,Immortel (ad vitam),"Action,Animation,Crime",103.0,2004.0,0,6.0,JP,"Yann Collette, Thomas Kretschmann","Charlotte Rampling, Linda Hardy",Enki Bilal,Charles Gassot
movie,Filantropica,"Comedy,Drama",110.0,2002.0,0,8.5,XWW,"Mircea Diaconu, Gheorghe Dinica","Mara Nicolescu, Viorica Voda",Nae Caranfil,"Antoine de Clermont-Tonnerre, Martine de Clermont-Tonnerre"
movie,Gojira X Mekagojira,"Action,Family,Sci-Fi",88.0,2002.0,0,6.7,HK,"Kô Takasugi, Shin Takuma","Yumiko Shaku, Kana Onodera",Masaaki Tezuka,Shogo Tomiyama
movie,La gran aventura de Mortadelo y Filemón,"Action,Adventure,Comedy",107.0,2003.0,0,5.2,XWW,"Dominique Pinon, Benito Pocino, Paco Sagarzazu, Pepe Viyuela",,Javier Fesser,
movie,Love Actually,"Comedy,Drama,Romance",135.0,2003.0,0,7.6,JP,"Hugh Grant, Liam Neeson","Laura Linney, Martine McCutcheon",Richard Curtis,"Tim Bevan, Eric Fellner, Duncan Kenworthy"
movie,Tears of the Sun,"Action,Drama,Thriller",121.0,2003.0,0,6.6,CA,"Bruce Willis, Cole Hauser, Eamonn Walker",Monica Bellucci,Antoine Fuqua,"Ian Bryce, Mike Lobell, Arnold Rifkin"
movie,"Moi César, 10 ans 1/2, 1m39","Comedy,Drama,Family",91.0,2003.0,0,6.0,XWW,"Jules Sitruk, Jean-Philippe Écoffey","Joséphine Berry, Maria de Medeiros",Richard Berry,Michel Feller
movie,Phileine zegt sorry,"Comedy,Drama,Romance",95.0,2003.0,0,6.1,XWW,Michiel Huisman,"Tara Elders, Kim van Kooten, Hadewych Minis",Robert Jan Westdijk,"Jeroen Beker, Frans van Gestel, San Fu Maltha"
movie,Populärmusik från Vittula,"Comedy,Drama",105.0,2004.0,0,6.5,XWW,"Jarmo Mäkinen, Andreas af Enehielm, Max Enderfors",Kati Outinen,Reza Bagher,"Katinka Faragó, Markus Selin, Joachim Stridsberg"
movie,The Singing Detective,"Comedy,Crime,Musical",109.0,2003.0,0,5.5,CA,"Mel Gibson, Robert Downey Jr., Jeremy Northam",Robin Wright,Keith Gordon,"Bruce Davey, Steven Haft"
movie,Soldados de Salamina,Drama,119.0,2003.0,0,6.7,XWW,"Joan Dalmau, Ramon Fontserè","María Botto, Ariadna Gil",David Trueba,"Andrés Vicente Gómez, Cristina Huete"
movie,The In-Laws,"Action,Comedy,Thriller",98.0,2003.0,0,5.7,BE,"Michael Douglas, Albert Brooks, Ryan Reynolds",Lindsay Sloane,Andrew Fleming,"Bill Gerber, Elie Samaha"
movie,Ah! Si j'étais riche,Comedy,105.0,2002.0,0,5.9,XWW,"Richard Berry, Jean-Pierre Darroussin, François Morel",Valeria Bruni Tedeschi,"Gérard Bitton, Michel Munz",Charles Gassot
movie,Bruce Almighty,"Comedy,Drama,Fantasy",101.0,2003.0,0,6.7,IN,"Jim Carrey, Morgan Freeman, Philip Baker Hall",Jennifer Aniston,Tom Shadyac,"Michael Bostick, James D. Brubaker"
